 ,Area,Mean,Min,Max,X,Y
1,0,77,77,77,503.596,308.584
2,0,102,102,102,640.847,274.398
3,0,88,88,88,508.698,246.336
4,0,127,127,127,591.355,212.150
5,0,156,156,156,560.231,267.765
