 ,Area,Mean,Min,Max,X,Y
1,0,97,97,97,512.780,306.543
2,0,123,123,123,638.296,277.460
3,0,99,99,99,511.759,251.438
4,0,116,116,116,596.968,211.640
5,0,165,165,165,558.700,238.172
