 ,Area,Mean,Min,Max,X,Y
1,0,124,124,124,439.307,269.296
2,0,142,142,142,559.211,263.684
3,0,126,126,126,461.247,206.028
4,0,152,152,152,525.536,200.415
5,0,161,161,161,506.147,221.845
