 ,Area,Mean,Min,Max,X,Y
1,0,98,98,98,584.212,194.292
2,0,107,107,107,701.054,154.495
3,0,88,88,88,583.702,135.106
4,0,92,92,92,648.501,101.941
5,0,139,139,139,606.662,141.739
