 ,Area,Mean,Min,Max,X,Y
1,0,101,101,101,643.398,391.241
2,0,130,130,130,801.059,372.362
3,0,126,126,126,668.400,314.196
4,0,129,129,129,754.628,296.848
5,0,180,180,180,700.544,335.626
