 ,Area,Mean,Min,Max,X,Y
1,0,77,77,77,647.990,387.159
2,0,86,86,86,801.569,371.852
3,0,81,81,81,671.971,313.686
4,0,70,70,70,746.975,292.767
5,0,99,99,99,713.810,310.625
