 ,Area,Mean,Min,Max,X,Y
1,0,91,91,91,450.532,290.726
2,0,108,108,108,575.028,283.582
3,0,87,87,87,474.002,214.702
4,0,113,113,113,539.312,209.089
5,0,144,144,144,498.493,227.968
