 ,Area,Mean,Min,Max,X,Y
1,0,57,57,57,467.880,261.132
2,0,56,56,56,602.580,265.214
3,0,47,47,47,487.779,205.007
4,0,46,46,46,567.374,194.803
5,0,66,66,66,542.883,206.028
