 ,Area,Mean,Min,Max,X,Y
1,0,61,61,61,635.235,389.200
2,0,76,76,76,803.610,373.383
3,0,60,60,60,662.787,307.053
4,0,61,61,61,739.321,287.664
5,0,84,84,84,692.380,311.135
