 ,Area,Mean,Min,Max,X,Y
1,0,68,68,68,573.497,202.456
2,0,81,81,81,671.461,186.639
3,0,46,46,46,577.579,149.392
4,0,65,65,65,642.888,134.596
5,0,87,87,87,658.195,171.332
