 ,Area,Mean,Min,Max,X,Y
1,0,61,61,61,646.970,389.710
2,0,77,77,77,796.467,369.301
3,0,56,56,56,665.848,310.625
4,0,51,51,51,746.464,291.746
5,0,82,82,82,710.238,313.686
