 ,Area,Mean,Min,Max,X,Y
1,0,94,94,94,427.572,272.357
2,0,121,121,121,563.803,264.194
3,0,98,98,98,458.185,198.884
4,0,116,116,116,526.556,194.292
5,0,155,155,155,508.698,221.845
