 ,Area,Mean,Min,Max,X,Y
1,0,45,45,45,272.972,338.687
2,0,81,81,81,417.367,289.195
3,0,46,46,46,271.442,265.214
4,0,60,60,60,362.773,227.967
5,0,95,95,95,368.385,253.989
