 ,Area,Mean,Min,Max,X,Y
1,0,77,77,77,409.203,306.032
2,0,91,91,91,528.597,285.623
3,0,75,75,75,420.939,250.418
4,0,88,88,88,490.330,234.090
5,0,124,124,124,468.390,272.357
