 ,Area,Mean,Min,Max,X,Y
1,0,112,112,112,492.881,291.746
2,0,125,125,125,613.805,288.174
3,0,140,140,140,516.351,240.723
4,0,147,147,147,581.661,235.111
5,0,154,154,154,545.434,262.153
