 ,Area,Mean,Min,Max,X,Y
1,0,62,62,62,470.431,302.461
2,0,62,62,62,597.478,302.461
3,0,62,62,62,491.350,251.948
4,0,63,63,63,565.333,243.785
5,0,72,72,72,508.188,252.969
