 ,Area,Mean,Min,Max,X,Y
1,0,94,94,94,443.389,286.644
2,0,117,117,117,577.069,286.134
3,0,103,103,103,473.492,212.661
4,0,126,126,126,538.801,208.069
5,0,174,174,174,499.514,247.866
