 ,Area,Mean,Min,Max,X,Y
1,0,79,79,79,590.845,257.051
2,0,91,91,91,711.769,255.520
3,0,69,69,69,599.008,203.477
4,0,50,50,50,683.706,190.211
5,0,55,55,55,655.644,200.415
