 ,Area,Mean,Min,Max,X,Y
1,0,4,4,4,389.304,258.581
2,0,5,5,5,571.456,268.276
3,0,2,2,2,434.205,192.251
4,0,11,11,11,522.984,185.108
5,0,45,45,45,491.350,206.538
