 ,Area,Mean,Min,Max,X,Y
1,0,84,84,84,491.860,314.706
2,0,119,119,119,645.439,297.359
3,0,92,92,92,500.024,257.561
4,0,128,128,128,600.029,220.314
5,0,176,176,176,550.026,299.910
