 ,Area,Mean,Min,Max,X,Y
1,0,47,47,47,477.064,234.600
2,0,60,60,60,696.972,196.333
3,0,45,45,45,494.412,157.046
4,0,41,41,41,654.113,115.717
5,0,43,43,43,480.125,216.742
