 ,Area,Mean,Min,Max,X,Y
1,0,109,109,109,505.637,235.111
2,0,95,95,95,630.132,223.375
3,0,118,118,118,510.229,191.231
4,0,94,94,94,596.457,164.699
5,0,119,119,119,507.677,224.396
