 ,Area,Mean,Min,Max,X,Y
1,0,96,96,96,490.330,290.215
2,0,117,117,117,612.274,291.236
3,0,95,95,95,511.759,231.029
4,0,100,100,100,577.579,220.314
5,0,137,137,137,542.883,276.439
