 ,Area,Mean,Min,Max,X,Y
1,0,43,43,43,461.247,249.907
2,0,41,41,41,585.232,246.336
3,0,47,47,47,484.207,192.251
4,0,66,66,66,551.557,188.680
5,0,85,85,85,531.148,198.884
