 ,Area,Mean,Min,Max,X,Y
1,0,86,86,86,564.823,214.702
2,0,95,95,95,679.625,189.700
3,0,73,73,73,572.987,143.780
4,0,82,82,82,641.357,128.473
5,0,112,112,112,616.356,170.312
