 ,Area,Mean,Min,Max,X,Y
1,0,8,8,8,284.708,369.301
2,0,42,42,42,604.111,311.645
3,0,4,4,4,295.422,224.396
4,0,68,68,68,500.534,160.107
5,0,61,61,61,469.921,180.516
