 ,Area,Mean,Min,Max,X,Y
1,0,3,3,3,249.502,388.690
2,0,9,9,9,638.296,349.912
3,0,6,6,6,258.176,223.375
4,0,25,25,25,486.758,136.637
5,0,32,32,32,385.223,220.824
