 ,Area,Mean,Min,Max,X,Y
1,0,88,88,88,1085.167,528.952
2,0,105,105,105,1396.364,554.215
3,0,92,92,92,1158.660,367.038
4,0,88,88,88,1322.871,354.407
5,0,151,151,151,1226.411,450.866
