 ,Area,Mean,Min,Max,X,Y
1,0,71,71,71,504.616,299.910
2,0,69,69,69,649.011,291.746
3,0,64,64,64,512.780,251.438
4,0,77,77,77,592.886,220.314
5,0,107,107,107,561.252,244.805
