 ,Area,Mean,Min,Max,X,Y
1,0,100,100,100,426.041,271.847
2,0,137,137,137,561.762,263.173
3,0,115,115,115,450.532,208.579
4,0,145,145,145,530.638,200.415
5,0,149,149,149,477.574,219.294
