 ,Area,Mean,Min,Max,X,Y
1,0,45,45,45,485.227,314.196
2,0,65,65,65,649.011,278.990
3,0,45,45,45,487.779,249.397
4,0,77,77,77,587.273,206.538
5,0,88,88,88,547.475,248.887
