 ,Area,Mean,Min,Max,X,Y
1,0,64,64,64,610.233,385.628
2,0,96,96,96,812.284,371.852
3,0,98,98,98,655.644,308.073
4,0,113,113,113,758.200,289.705
5,0,146,146,146,697.993,312.665
