 ,Area,Mean,Min,Max,X,Y
1,0,56,56,56,506.657,184.088
2,0,63,63,63,615.336,161.128
3,0,59,59,59,519.413,119.799
4,0,58,58,58,578.599,102.451
5,0,86,86,86,544.414,140.208
