 ,Area,Mean,Min,Max,X,Y
1,0,13,13,13,568.395,195.313
2,0,12,12,12,712.279,163.679
3,0,11,11,11,577.069,122.350
4,0,14,14,14,652.582,95.818
5,0,43,43,43,600.029,162.148
