 ,Area,Mean,Min,Max,X,Y
1,0,93,93,93,650.031,385.118
2,0,123,123,123,793.406,363.178
3,0,98,98,98,670.440,314.196
4,0,92,92,92,747.995,295.318
5,0,122,122,122,685.747,319.298
