 ,Area,Mean,Min,Max,X,Y
1,0,154,154,154,519.413,313.176
2,0,163,163,163,638.296,291.236
3,0,155,155,155,517.882,259.091
4,0,179,179,179,597.478,230.008
5,0,184,184,184,546.965,304.502
