 ,Area,Mean,Min,Max,X,Y
1,0,116,116,116,1110.431,520.914
2,0,138,138,138,1384.880,539.287
3,0,97,97,97,1167.847,365.890
4,0,100,100,100,1313.684,352.110
5,0,151,151,151,1195.407,416.416
