 ,Area,Mean,Min,Max,X,Y
1,0,85,85,85,480.125,300.420
2,0,101,101,101,596.968,288.685
3,0,60,60,60,493.391,244.295
4,0,95,95,95,561.762,231.539
5,0,134,134,134,569.925,275.929
