 ,Area,Mean,Min,Max,X,Y
1,0,71,71,71,401.040,259.091
2,0,70,70,70,515.331,250.418
3,0,70,70,70,417.877,203.477
4,0,88,88,88,479.105,194.292
5,0,115,115,115,449.001,213.171
