 ,Area,Mean,Min,Max,X,Y
1,0,41,41,41,426.041,289.195
2,0,45,45,45,535.740,244.295
3,0,53,53,53,433.184,224.906
4,0,51,51,51,479.105,200.415
5,0,72,72,72,457.165,247.866
