 ,Area,Mean,Min,Max,X,Y
1,0,42,42,42,463.798,333.585
2,0,71,71,71,660.746,309.094
3,0,50,50,50,474.513,257.051
4,0,72,72,72,579.109,206.028
5,0,134,134,134,556.149,265.724
