 ,Area,Mean,Min,Max,X,Y
1,0,99,99,99,417.367,269.806
2,0,145,145,145,567.884,267.255
3,0,92,92,92,431.653,207.048
4,0,150,150,150,532.168,197.864
5,0,156,156,156,489.309,206.538
