 ,Area,Mean,Min,Max,X,Y
1,0,43,43,43,472.982,262.663
2,0,48,48,48,594.416,258.581
3,0,46,46,46,497.473,209.089
4,0,48,48,48,566.864,201.946
5,0,52,52,52,539.822,208.579
