 ,Area,Mean,Min,Max,X,Y
1,0,142,142,142,498.493,195.313
2,0,155,155,155,596.457,175.924
3,0,110,110,110,506.657,148.372
4,0,128,128,128,572.987,136.637
5,0,151,151,151,536.250,153.474
