 ,Area,Mean,Min,Max,X,Y
1,0,29,29,29,480.125,246.336
2,0,35,35,35,589.314,233.580
3,0,29,29,29,493.391,191.741
4,0,36,36,36,563.803,183.578
5,0,37,37,37,532.168,201.946
