 ,Area,Mean,Min,Max,X,Y
1,0,143,143,143,512.270,303.481
2,0,152,152,152,640.337,294.297
3,0,148,148,148,517.882,257.051
4,0,167,167,167,599.519,229.498
5,0,202,202,202,567.374,285.623
