 ,Area,Mean,Min,Max,X,Y
1,0,38,38,38,480.635,235.621
2,0,37,37,37,580.130,219.804
3,0,30,30,30,487.779,188.170
4,0,27,27,27,555.639,181.537
5,0,30,30,30,540.842,196.333
