 ,Area,Mean,Min,Max,X,Y
1,0,49,49,49,436.245,232.560
2,0,51,51,51,563.292,231.539
3,0,65,65,65,462.777,181.537
4,0,76,76,76,536.250,176.434
5,0,80,80,80,494.412,187.659
