 ,Area,Mean,Min,Max,X,Y
1,0,34,34,34,469.921,243.785
2,0,29,29,29,598.498,233.070
3,0,24,24,24,481.656,188.680
4,0,25,25,25,564.823,173.373
5,0,29,29,29,517.372,192.251
