 ,Area,Mean,Min,Max,X,Y
1,0,131,131,131,512.780,230.008
2,0,110,110,110,626.561,224.396
3,0,123,123,123,522.984,180.006
4,0,105,105,105,594.416,164.189
5,0,155,155,155,514.821,209.599
