 ,Area,Mean,Min,Max,X,Y
1,0,83,83,83,458.696,270.827
2,0,119,119,119,570.436,273.888
3,0,92,92,92,477.064,216.232
4,0,122,122,122,536.250,211.130
5,0,141,141,141,499.514,236.641
