 ,Area,Mean,Min,Max,X,Y
1,0,77,77,77,487.268,311.135
2,0,83,83,83,649.011,275.419
3,0,83,83,83,500.024,253.989
4,0,93,93,93,591.355,217.253
5,0,125,125,125,553.598,234.090
