 ,Area,Mean,Min,Max,X,Y
1,0,73,73,73,651.052,383.587
2,0,86,86,86,794.426,365.219
3,0,63,63,63,668.910,314.196
4,0,62,62,62,749.016,296.848
5,0,68,68,68,710.748,309.604
