 ,Area,Mean,Min,Max,X,Y
1,0,65,65,65,551.557,214.191
2,0,71,71,71,680.645,193.272
3,0,67,67,67,570.946,147.351
4,0,73,73,73,650.542,134.596
5,0,85,85,85,610.744,169.801
