 ,Area,Mean,Min,Max,X,Y
1,0,102,102,102,453.083,286.644
2,0,127,127,127,569.925,279.501
3,0,98,98,98,477.574,217.253
4,0,122,122,122,535.230,211.130
5,0,131,131,131,496.963,225.416
