 ,Area,Mean,Min,Max,X,Y
1,0,112,112,112,455.124,277.970
2,0,121,121,121,572.477,276.949
3,0,100,100,100,475.023,216.742
4,0,123,123,123,543.904,213.171
5,0,153,153,153,538.801,251.948
