 ,Area,Mean,Min,Max,X,Y
1,0,86,86,86,484.717,295.828
2,0,92,92,92,592.886,288.685
3,0,87,87,87,496.452,245.826
4,0,81,81,81,565.844,232.049
5,0,129,129,129,563.292,270.827
