 ,Area,Mean,Min,Max,X,Y
1,0,67,67,67,632.684,390.730
2,0,102,102,102,803.100,373.383
3,0,74,74,74,660.236,307.563
4,0,75,75,75,751.567,284.603
5,0,117,117,117,709.728,306.033
