 ,Area,Mean,Min,Max,X,Y
1,0,54,54,54,484.717,242.254
2,0,51,51,51,583.702,227.457
3,0,38,38,38,489.819,194.292
4,0,38,38,38,556.659,177.455
5,0,45,45,45,531.658,195.823
