 ,Area,Mean,Min,Max,X,Y
1,0,98,98,98,591.355,305.522
2,0,107,107,107,704.626,285.113
3,0,90,90,90,606.152,247.866
4,0,83,83,83,673.502,231.539
5,0,98,98,98,702.585,275.419
