 ,Area,Mean,Min,Max,X,Y
1,0,90,90,90,459.206,182.047
2,0,106,106,106,578.089,190.721
3,0,96,96,96,482.676,128.473
4,0,103,103,103,555.639,122.860
5,0,128,128,128,522.984,151.433
