 ,Area,Mean,Min,Max,X,Y
1,0,107,107,107,502.065,310.114
2,0,133,133,133,641.868,290.726
3,0,113,113,113,509.208,255.520
4,0,139,139,139,602.070,223.886
5,0,213,213,213,555.129,284.603
