 ,Area,Mean,Min,Max,X,Y
1,0,66,66,66,569.415,194.292
2,0,67,67,67,710.238,158.066
3,0,69,69,69,578.599,128.473
4,0,63,63,63,645.439,96.329
5,0,106,106,106,622.479,135.106
