 ,Area,Mean,Min,Max,X,Y
1,0,72,72,72,471.451,296.338
2,0,108,108,108,617.377,295.318
3,0,75,75,75,508.188,223.886
4,0,92,92,92,581.150,218.273
5,0,109,109,109,515.331,248.887
